sample_id,logical_window_id,device,label,spo2_corroborated
3d9a5f7a2470ae8f_R,3d9a5f7a2470ae8f,R,0,True
3d9a5f7a2470ae8f_S,3d9a5f7a2470ae8f,S,0,True
3db051374ef570de_R,3db051374ef570de,R,0,True
3db051374ef570de_S,3db051374ef570de,S,0,True
3f70488e96901c9d_R,3f70488e96901c9d,R,0,True
3f70488e96901c9d_S,3f70488e96901c9d,S,0,True
3fdec979900963c3_R,3fdec979900963c3,R,1,True
3fdec979900963c3_S,3fdec979900963c3,S,1,True
4067b0930cc3319a_R,4067b0930cc3319a,R,1,True
4067b0930cc3319a_S,4067b0930cc3319a,S,1,True
40deb53564d20d88_R,40deb53564d20d88,R,0,True
40deb53564d20d88_S,40deb53564d20d88,S,0,True
40f6a5fe1b8fa87e_R,40f6a5fe1b8fa87e,R,1,True
40f6a5fe1b8fa87e_S,40f6a5fe1b8fa87e,S,1,True
40f72ed57147b1a4_R,40f72ed57147b1a4,R,0,True
40f72ed57147b1a4_S,40f72ed57147b1a4,S,0,True
416b250417a1d65e_R,416b250417a1d65e,R,0,True
416b250417a1d65e_S,416b250417a1d65e,S,0,True
419b8411aa6ff18d_R,419b8411aa6ff18d,R,1,True
419b8411aa6ff18d_S,419b8411aa6ff18d,S,1,True
419d9f44ef75af5c_R,419d9f44ef75af5c,R,1,True
419d9f44ef75af5c_S,419d9f44ef75af5c,S,1,True
41e695cbe48f4b01_R,41e695cbe48f4b01,R,1,True
41e695cbe48f4b01_S,41e695cbe48f4b01,S,1,True
42f272e47da2ff76_R,42f272e47da2ff76,R,0,True
42f272e47da2ff76_S,42f272e47da2ff76,S,0,True
42f5366370149a35_R,42f5366370149a35,R,0,True
42f5366370149a35_S,42f5366370149a35,S,0,True
4355e962b1d50efd_R,4355e962b1d50efd,R,0,True
4355e962b1d50efd_S,4355e962b1d50efd,S,0,True
43663099fb3d240d_R,43663099fb3d240d,R,0,True
43663099fb3d240d_S,43663099fb3d240d,S,0,True
43a7d9fb6b290123_R,43a7d9fb6b290123,R,1,True
43a7d9fb6b290123_S,43a7d9fb6b290123,S,1,True
43b66c60f3653ee9_R,43b66c60f3653ee9,R,0,True
43b66c60f3653ee9_S,43b66c60f3653ee9,S,0,True
43de4c96ee38f875_R,43de4c96ee38f875,R,0,True
43de4c96ee38f875_S,43de4c96ee38f875,S,0,True
44b7d0df3d517e06_R,44b7d0df3d517e06,R,1,True
44b7d0df3d517e06_S,44b7d0df3d517e06,S,1,True
44da11fd621939ef_R,44da11fd621939ef,R,0,True
44da11fd621939ef_S,44da11fd621939ef,S,0,True
450a06c892adca87_R,450a06c892adca87,R,1,True
450a06c892adca87_S,450a06c892adca87,S,1,True
451df7b7329174cc_R,451df7b7329174cc,R,1,True
451df7b7329174cc_S,451df7b7329174cc,S,1,True
45262b7a53225cd1_R,45262b7a53225cd1,R,1,True
45262b7a53225cd1_S,45262b7a53225cd1,S,1,True
4576c188920bd6e4_R,4576c188920bd6e4,R,0,True
4576c188920bd6e4_S,4576c188920bd6e4,S,0,True
45976356999c17e2_R,45976356999c17e2,R,0,True
45976356999c17e2_S,45976356999c17e2,S,0,True
45d99cae864d3172_R,45d99cae864d3172,R,1,True
45d99cae864d3172_S,45d99cae864d3172,S,1,True
464a892b7f05c8b6_R,464a892b7f05c8b6,R,1,True
464a892b7f05c8b6_S,464a892b7f05c8b6,S,1,True
465a80e967903070_R,465a80e967903070,R,1,True
465a80e967903070_S,465a80e967903070,S,1,True
4794b65b9c0b29db_R,4794b65b9c0b29db,R,0,True
4794b65b9c0b29db_S,4794b65b9c0b29db,S,0,True
47a38a1112b87e63_R,47a38a1112b87e63,R,1,True
47a38a1112b87e63_S,47a38a1112b87e63,S,1,True
47a66cd23170360a_R,47a66cd23170360a,R,0,True
47a66cd23170360a_S,47a66cd23170360a,S,0,True
47be6a98b804476c_R,47be6a98b804476c,R,1,True
47be6a98b804476c_S,47be6a98b804476c,S,1,True
47c4b2a194354e8a_R,47c4b2a194354e8a,R,1,True
47c4b2a194354e8a_S,47c4b2a194354e8a,S,1,True
47cbac1b7a6959e2_R,47cbac1b7a6959e2,R,1,True
47cbac1b7a6959e2_S,47cbac1b7a6959e2,S,1,True
47f43313b8822609_R,47f43313b8822609,R,1,True
47f43313b8822609_S,47f43313b8822609,S,1,True
47f4df7b4a868bab_R,47f4df7b4a868bab,R,0,True
47f4df7b4a868bab_S,47f4df7b4a868bab,S,0,True
481b29a72ee0fafc_R,481b29a72ee0fafc,R,0,True
481b29a72ee0fafc_S,481b29a72ee0fafc,S,0,True
486b00231388f4ab_R,486b00231388f4ab,R,1,True
486b00231388f4ab_S,486b00231388f4ab,S,1,True
4899bd0cb8218b8a_R,4899bd0cb8218b8a,R,1,True
4899bd0cb8218b8a_S,4899bd0cb8218b8a,S,1,True
48a3adaa54974314_R,48a3adaa54974314,R,1,True
48a3adaa54974314_S,48a3adaa54974314,S,1,True
4959db63da5425bc_R,4959db63da5425bc,R,1,True
4959db63da5425bc_S,4959db63da5425bc,S,1,True
498430c858f0e2fd_R,498430c858f0e2fd,R,0,True
498430c858f0e2fd_S,498430c858f0e2fd,S,0,True
4a741dbea4d5bb15_R,4a741dbea4d5bb15,R,0,True
4a741dbea4d5bb15_S,4a741dbea4d5bb15,S,0,True
4a8469ace4156e6f_R,4a8469ace4156e6f,R,1,True
4a8469ace4156e6f_S,4a8469ace4156e6f,S,1,True
4c6c36b66f384ca8_R,4c6c36b66f384ca8,R,1,True
4c6c36b66f384ca8_S,4c6c36b66f384ca8,S,1,True
4caeecd2270c94e3_R,4caeecd2270c94e3,R,0,True
4caeecd2270c94e3_S,4caeecd2270c94e3,S,0,True
4cc399ae4bc34760_R,4cc399ae4bc34760,R,1,True
4cc399ae4bc34760_S,4cc399ae4bc34760,S,1,True
4e5eaace1279f9f1_R,4e5eaace1279f9f1,R,1,True
4e5eaace1279f9f1_S,4e5eaace1279f9f1,S,1,True
4e8c2b3c9a831b22_R,4e8c2b3c9a831b22,R,1,True
4e8c2b3c9a831b22_S,4e8c2b3c9a831b22,S,1,True
4ec9f085fe3182bb_R,4ec9f085fe3182bb,R,0,True
4ec9f085fe3182bb_S,4ec9f085fe3182bb,S,0,True
4fb1b67e9195a041_R,4fb1b67e9195a041,R,1,True
4fb1b67e9195a041_S,4fb1b67e9195a041,S,1,True
515791f3cb3f63f5_R,515791f3cb3f63f5,R,1,True
515791f3cb3f63f5_S,515791f3cb3f63f5,S,1,True
5160839e944343d5_R,5160839e944343d5,R,0,True
5160839e944343d5_S,5160839e944343d5,S,0,True
5197f3e5b5df4774_R,5197f3e5b5df4774,R,0,True
5197f3e5b5df4774_S,5197f3e5b5df4774,S,0,True
520da2e631994f53_R,520da2e631994f53,R,1,True
520da2e631994f53_S,520da2e631994f53,S,1,True
52150926c69cba87_R,52150926c69cba87,R,0,True
52150926c69cba87_S,52150926c69cba87,S,0,True
5222dc81028821ac_R,5222dc81028821ac,R,0,True
5222dc81028821ac_S,5222dc81028821ac,S,0,True
52abcf303fc879f8_R,52abcf303fc879f8,R,1,True
52abcf303fc879f8_S,52abcf303fc879f8,S,1,True
52be2666c3bd645e_R,52be2666c3bd645e,R,1,True
52be2666c3bd645e_S,52be2666c3bd645e,S,1,True
52f38b5af4eda769_R,52f38b5af4eda769,R,0,True
52f38b5af4eda769_S,52f38b5af4eda769,S,0,True
53229ec427e1bdfd_R,53229ec427e1bdfd,R,1,True
53229ec427e1bdfd_S,53229ec427e1bdfd,S,1,True
5416554fcc0a55d5_R,5416554fcc0a55d5,R,1,True
5416554fcc0a55d5_S,5416554fcc0a55d5,S,1,True
54240f5128fcce37_R,54240f5128fcce37,R,0,True
54240f5128fcce37_S,54240f5128fcce37,S,0,True
561521a1d2bf019f_R,561521a1d2bf019f,R,0,True
561521a1d2bf019f_S,561521a1d2bf019f,S,0,True
562306b7b0cbb3e7_R,562306b7b0cbb3e7,R,0,True
562306b7b0cbb3e7_S,562306b7b0cbb3e7,S,0,True
5628a0fa88559818_R,5628a0fa88559818,R,1,True
5628a0fa88559818_S,5628a0fa88559818,S,1,True
563ff7d3960ad744_R,563ff7d3960ad744,R,1,True
563ff7d3960ad744_S,563ff7d3960ad744,S,1,True
564641372798768d_R,564641372798768d,R,1,True
564641372798768d_S,564641372798768d,S,1,True
5863b6c63b11bc3b_R,5863b6c63b11bc3b,R,0,True
5863b6c63b11bc3b_S,5863b6c63b11bc3b,S,0,True
58c4ab3e54ac0d7a_R,58c4ab3e54ac0d7a,R,0,True
58c4ab3e54ac0d7a_S,58c4ab3e54ac0d7a,S,0,True
59f5e4474a9c9bb1_R,59f5e4474a9c9bb1,R,1,True
59f5e4474a9c9bb1_S,59f5e4474a9c9bb1,S,1,True
5a1eb04b536ce4b9_R,5a1eb04b536ce4b9,R,0,True
5a1eb04b536ce4b9_S,5a1eb04b536ce4b9,S,0,True
5a69b2d66382858e_R,5a69b2d66382858e,R,1,True
5a69b2d66382858e_S,5a69b2d66382858e,S,1,True
5a87b4eae7b25b45_R,5a87b4eae7b25b45,R,0,True
5a87b4eae7b25b45_S,5a87b4eae7b25b45,S,0,True
5abe69f212cbbe64_R,5abe69f212cbbe64,R,0,True
5abe69f212cbbe64_S,5abe69f212cbbe64,S,0,True
5b91443011f59459_R,5b91443011f59459,R,1,True
5b91443011f59459_S,5b91443011f59459,S,1,True
5bbb95b46f0f3dfc_R,5bbb95b46f0f3dfc,R,1,True
5bbb95b46f0f3dfc_S,5bbb95b46f0f3dfc,S,1,True
5c03786b70b6d902_R,5c03786b70b6d902,R,1,True
5c03786b70b6d902_S,5c03786b70b6d902,S,1,True
5c0a1ef091899d4e_R,5c0a1ef091899d4e,R,1,True
5c0a1ef091899d4e_S,5c0a1ef091899d4e,S,1,True
5c7512de8224fa63_R,5c7512de8224fa63,R,0,True
5c7512de8224fa63_S,5c7512de8224fa63,S,0,True
5c7bc25d8bab58d1_R,5c7bc25d8bab58d1,R,1,True
5c7bc25d8bab58d1_S,5c7bc25d8bab58d1,S,1,True
5cf9ca42d33ec285_R,5cf9ca42d33ec285,R,1,True
5cf9ca42d33ec285_S,5cf9ca42d33ec285,S,1,True
5d1474145e035ced_R,5d1474145e035ced,R,1,True
5d1474145e035ced_S,5d1474145e035ced,S,1,True
5d77609df0e950d1_R,5d77609df0e950d1,R,1,True
5d77609df0e950d1_S,5d77609df0e950d1,S,1,True
5d7b3d8dc1b270bd_R,5d7b3d8dc1b270bd,R,0,True
5d7b3d8dc1b270bd_S,5d7b3d8dc1b270bd,S,0,True
5eedb418d45ad4fd_R,5eedb418d45ad4fd,R,1,True
5eedb418d45ad4fd_S,5eedb418d45ad4fd,S,1,True
5fa51bedac1c26b0_R,5fa51bedac1c26b0,R,1,True
5fa51bedac1c26b0_S,5fa51bedac1c26b0,S,1,True
600f5d570f1da623_R,600f5d570f1da623,R,0,True
600f5d570f1da623_S,600f5d570f1da623,S,0,True
60964b69b6cbfb71_R,60964b69b6cbfb71,R,1,True
60964b69b6cbfb71_S,60964b69b6cbfb71,S,1,True
61ca2a345b3c2b9d_R,61ca2a345b3c2b9d,R,1,True
61ca2a345b3c2b9d_S,61ca2a345b3c2b9d,S,1,True
621cf3bf2bd9fa17_R,621cf3bf2bd9fa17,R,0,True
621cf3bf2bd9fa17_S,621cf3bf2bd9fa17,S,0,True
628e9f2fb3f9153d_R,628e9f2fb3f9153d,R,1,True
628e9f2fb3f9153d_S,628e9f2fb3f9153d,S,1,True
62d69af644ab3bf5_R,62d69af644ab3bf5,R,0,True
62d69af644ab3bf5_S,62d69af644ab3bf5,S,0,True
62e27853b469cd86_R,62e27853b469cd86,R,0,True
62e27853b469cd86_S,62e27853b469cd86,S,0,True
632eaf23f51e6e71_R,632eaf23f51e6e71,R,1,True
632eaf23f51e6e71_S,632eaf23f51e6e71,S,1,True
63371f788e2b9037_R,63371f788e2b9037,R,0,True
63371f788e2b9037_S,63371f788e2b9037,S,0,True
63cbf20b30c194e8_R,63cbf20b30c194e8,R,0,True
63cbf20b30c194e8_S,63cbf20b30c194e8,S,0,True
63fabc07a141f278_R,63fabc07a141f278,R,0,True
63fabc07a141f278_S,63fabc07a141f278,S,0,True
6459f68a2cfeb8e3_R,6459f68a2cfeb8e3,R,1,True
6459f68a2cfeb8e3_S,6459f68a2cfeb8e3,S,1,True
64757291009555f7_R,64757291009555f7,R,1,True
64757291009555f7_S,64757291009555f7,S,1,True
658e73cd439b9679_R,658e73cd439b9679,R,1,True
658e73cd439b9679_S,658e73cd439b9679,S,1,True
65e6a5ad0aaf701a_R,65e6a5ad0aaf701a,R,1,False
65e6a5ad0aaf701a_S,65e6a5ad0aaf701a,S,1,False
660b221378501b73_R,660b221378501b73,R,1,True
660b221378501b73_S,660b221378501b73,S,1,True
682588e095427d84_R,682588e095427d84,R,1,True
682588e095427d84_S,682588e095427d84,S,1,True
684cf88a26d0b307_R,684cf88a26d0b307,R,1,True
684cf88a26d0b307_S,684cf88a26d0b307,S,1,True
68f4e5bdfaca97cf_R,68f4e5bdfaca97cf,R,0,True
68f4e5bdfaca97cf_S,68f4e5bdfaca97cf,S,0,True
694f559d576e0797_R,694f559d576e0797,R,1,True
694f559d576e0797_S,694f559d576e0797,S,1,True
696f46165d89e44f_R,696f46165d89e44f,R,1,True
696f46165d89e44f_S,696f46165d89e44f,S,1,True
69fd96dbe7d65c15_R,69fd96dbe7d65c15,R,0,True
69fd96dbe7d65c15_S,69fd96dbe7d65c15,S,0,True
6a08735e077283bc_R,6a08735e077283bc,R,1,True
6a08735e077283bc_S,6a08735e077283bc,S,1,True
6a1b937de5c1a895_R,6a1b937de5c1a895,R,1,True
6a1b937de5c1a895_S,6a1b937de5c1a895,S,1,True
6a4f6f7f7bb54b25_R,6a4f6f7f7bb54b25,R,1,True
6a4f6f7f7bb54b25_S,6a4f6f7f7bb54b25,S,1,True
6a6fb9095f913daa_R,6a6fb9095f913daa,R,1,True
6a6fb9095f913daa_S,6a6fb9095f913daa,S,1,True
6b4114f969027da2_R,6b4114f969027da2,R,1,True
6b4114f969027da2_S,6b4114f969027da2,S,1,True
6bcc4b0a9a4d6285_R,6bcc4b0a9a4d6285,R,1,True
6bcc4b0a9a4d6285_S,6bcc4b0a9a4d6285,S,1,True
6be06b6b5993f94d_R,6be06b6b5993f94d,R,0,True
6be06b6b5993f94d_S,6be06b6b5993f94d,S,0,True
6bfd05519df77544_R,6bfd05519df77544,R,1,True
6bfd05519df77544_S,6bfd05519df77544,S,1,True
6cf2d8fb159e6578_R,6cf2d8fb159e6578,R,1,True
6cf2d8fb159e6578_S,6cf2d8fb159e6578,S,1,True
6de0aef4ef80f6ad_R,6de0aef4ef80f6ad,R,1,True
6de0aef4ef80f6ad_S,6de0aef4ef80f6ad,S,1,True
6f6e43cbf8d6e2d4_R,6f6e43cbf8d6e2d4,R,0,True
6f6e43cbf8d6e2d4_S,6f6e43cbf8d6e2d4,S,0,True
6f8cd9f20c617dfc_R,6f8cd9f20c617dfc,R,1,True
6f8cd9f20c617dfc_S,6f8cd9f20c617dfc,S,1,True
71461c59acf33747_R,71461c59acf33747,R,0,True
71461c59acf33747_S,71461c59acf33747,S,0,True
71e16a1a396b71f8_R,71e16a1a396b71f8,R,0,True
71e16a1a396b71f8_S,71e16a1a396b71f8,S,0,True
721ed8797f2df33b_R,721ed8797f2df33b,R,1,True
721ed8797f2df33b_S,721ed8797f2df33b,S,1,True
723890d43491ae27_R,723890d43491ae27,R,1,True
723890d43491ae27_S,723890d43491ae27,S,1,True
725c7f30e0d37ea6_R,725c7f30e0d37ea6,R,1,True
725c7f30e0d37ea6_S,725c7f30e0d37ea6,S,1,True
72f43f2805ba9395_R,72f43f2805ba9395,R,0,True
72f43f2805ba9395_S,72f43f2805ba9395,S,0,True
7354c26b63de8d51_R,7354c26b63de8d51,R,0,True
7354c26b63de8d51_S,7354c26b63de8d51,S,0,True
737c80c584aaa152_R,737c80c584aaa152,R,0,True
737c80c584aaa152_S,737c80c584aaa152,S,0,True
741e2e51ca9b1514_R,741e2e51ca9b1514,R,1,True
741e2e51ca9b1514_S,741e2e51ca9b1514,S,1,True
7423160087656c9a_R,7423160087656c9a,R,1,True
7423160087656c9a_S,7423160087656c9a,S,1,True
747f01856e1a0492_R,747f01856e1a0492,R,1,True
747f01856e1a0492_S,747f01856e1a0492,S,1,True
74a12d5108d597cb_R,74a12d5108d597cb,R,0,True
74a12d5108d597cb_S,74a12d5108d597cb,S,0,True
7552da8b051dd7b2_R,7552da8b051dd7b2,R,1,True
7552da8b051dd7b2_S,7552da8b051dd7b2,S,1,True
757b1039147c5640_R,757b1039147c5640,R,0,True
757b1039147c5640_S,757b1039147c5640,S,0,True
75a93fc699f790e6_R,75a93fc699f790e6,R,0,True
75a93fc699f790e6_S,75a93fc699f790e6,S,0,True
75c6ef58fbbffe19_R,75c6ef58fbbffe19,R,0,True
75c6ef58fbbffe19_S,75c6ef58fbbffe19,S,0,True
7613937f8201407c_R,7613937f8201407c,R,1,True
7613937f8201407c_S,7613937f8201407c,S,1,True
76356d2af56f60f6_R,76356d2af56f60f6,R,0,True
76356d2af56f60f6_S,76356d2af56f60f6,S,0,True
775917ca4e90448d_R,775917ca4e90448d,R,0,True
775917ca4e90448d_S,775917ca4e90448d,S,0,True
778751f2dcc054d9_R,778751f2dcc054d9,R,1,True
778751f2dcc054d9_S,778751f2dcc054d9,S,1,True
785bb2509a4af5fd_R,785bb2509a4af5fd,R,1,True
785bb2509a4af5fd_S,785bb2509a4af5fd,S,1,True
78adcbbb7e33efa4_R,78adcbbb7e33efa4,R,0,True
78adcbbb7e33efa4_S,78adcbbb7e33efa4,S,0,True
78f7899c21495d80_R,78f7899c21495d80,R,1,True
78f7899c21495d80_S,78f7899c21495d80,S,1,True
793133e3d8319acf_R,793133e3d8319acf,R,1,True
793133e3d8319acf_S,793133e3d8319acf,S,1,True
794fc015f18e47f1_R,794fc015f18e47f1,R,1,True
794fc015f18e47f1_S,794fc015f18e47f1,S,1,True
796b04c09c2c215a_R,796b04c09c2c215a,R,0,True
796b04c09c2c215a_S,796b04c09c2c215a,S,0,True
797c45266671e0b2_R,797c45266671e0b2,R,0,True
797c45266671e0b2_S,797c45266671e0b2,S,0,True
7989dd0feafecd9e_R,7989dd0feafecd9e,R,1,True
7989dd0feafecd9e_S,7989dd0feafecd9e,S,1,True
79dceedbad67aad3_R,79dceedbad67aad3,R,1,True
79dceedbad67aad3_S,79dceedbad67aad3,S,1,True
7a039ba0282efd20_R,7a039ba0282efd20,R,1,True
7a039ba0282efd20_S,7a039ba0282efd20,S,1,True
7a472156203d533b_R,7a472156203d533b,R,1,True
7a472156203d533b_S,7a472156203d533b,S,1,True
7a7fabc257589318_R,7a7fabc257589318,R,0,True
7a7fabc257589318_S,7a7fabc257589318,S,0,True
7a976f70d43d0215_R,7a976f70d43d0215,R,0,True
7a976f70d43d0215_S,7a976f70d43d0215,S,0,True
7ad92fc8f21eefbe_R,7ad92fc8f21eefbe,R,0,True
7ad92fc8f21eefbe_S,7ad92fc8f21eefbe,S,0,True
7b0afabdc39ac7c9_R,7b0afabdc39ac7c9,R,0,True
7b0afabdc39ac7c9_S,7b0afabdc39ac7c9,S,0,True
7b14f39097ea34b8_R,7b14f39097ea34b8,R,0,True
7b14f39097ea34b8_S,7b14f39097ea34b8,S,0,True
7b2bd5774a005dc7_R,7b2bd5774a005dc7,R,0,True
7b2bd5774a005dc7_S,7b2bd5774a005dc7,S,0,True
7b6699ebb428b4fe_R,7b6699ebb428b4fe,R,1,True
7b6699ebb428b4fe_S,7b6699ebb428b4fe,S,1,True
7b919054f051bbb1_R,7b919054f051bbb1,R,1,True
7b919054f051bbb1_S,7b919054f051bbb1,S,1,True
7bbacd8766128681_R,7bbacd8766128681,R,1,True
7bbacd8766128681_S,7bbacd8766128681,S,1,True
7bc86db4c9b1d3df_R,7bc86db4c9b1d3df,R,1,True
7bc86db4c9b1d3df_S,7bc86db4c9b1d3df,S,1,True
7c76ef4a7b86c2c0_R,7c76ef4a7b86c2c0,R,1,True
7c76ef4a7b86c2c0_S,7c76ef4a7b86c2c0,S,1,True
7cb619b6b0ec7950_R,7cb619b6b0ec7950,R,1,True
7cb619b6b0ec7950_S,7cb619b6b0ec7950,S,1,True
7cc351068ccbb01d_R,7cc351068ccbb01d,R,1,True
7cc351068ccbb01d_S,7cc351068ccbb01d,S,1,True
7ff8879643631199_R,7ff8879643631199,R,0,True
7ff8879643631199_S,7ff8879643631199,S,0,True
802f8cc123a774e4_R,802f8cc123a774e4,R,0,True
802f8cc123a774e4_S,802f8cc123a774e4,S,0,True
80b64039cba35e37_R,80b64039cba35e37,R,0,True
80b64039cba35e37_S,80b64039cba35e37,S,0,True
815dc96da43daa61_R,815dc96da43daa61,R,1,True
815dc96da43daa61_S,815dc96da43daa61,S,1,True
81d0c6d6327e30bc_R,81d0c6d6327e30bc,R,1,True
81d0c6d6327e30bc_S,81d0c6d6327e30bc,S,1,True
82204e3c1efe8ffc_R,82204e3c1efe8ffc,R,1,True
82204e3c1efe8ffc_S,82204e3c1efe8ffc,S,1,True
822442664e8463f8_R,822442664e8463f8,R,1,True
822442664e8463f8_S,822442664e8463f8,S,1,True
823850822f8f9bd9_R,823850822f8f9bd9,R,1,True
823850822f8f9bd9_S,823850822f8f9bd9,S,1,True
82a1b84dd8d23633_R,82a1b84dd8d23633,R,0,True
82a1b84dd8d23633_S,82a1b84dd8d23633,S,0,True
82b9faf2d770138b_R,82b9faf2d770138b,R,1,True
82b9faf2d770138b_S,82b9faf2d770138b,S,1,True
82cea78d115a0e41_R,82cea78d115a0e41,R,1,True
82cea78d115a0e41_S,82cea78d115a0e41,S,1,True
82f6bcaabcf5d367_R,82f6bcaabcf5d367,R,1,True
82f6bcaabcf5d367_S,82f6bcaabcf5d367,S,1,True
83492fcb8e097d8d_R,83492fcb8e097d8d,R,1,True
83492fcb8e097d8d_S,83492fcb8e097d8d,S,1,True
837696d5aecbfb15_R,837696d5aecbfb15,R,0,True
837696d5aecbfb15_S,837696d5aecbfb15,S,0,True
83ff99a0ea0eb176_R,83ff99a0ea0eb176,R,0,True
83ff99a0ea0eb176_S,83ff99a0ea0eb176,S,0,True
852142a6fbdfd684_R,852142a6fbdfd684,R,0,True
852142a6fbdfd684_S,852142a6fbdfd684,S,0,True
85def9c06be711c9_R,85def9c06be711c9,R,0,True
85def9c06be711c9_S,85def9c06be711c9,S,0,True
86c0ef6dec7fab39_R,86c0ef6dec7fab39,R,1,True
86c0ef6dec7fab39_S,86c0ef6dec7fab39,S,1,True
86ffdf1f36b878fb_R,86ffdf1f36b878fb,R,1,True
86ffdf1f36b878fb_S,86ffdf1f36b878fb,S,1,True
87031ba8cc09ff73_R,87031ba8cc09ff73,R,1,True
87031ba8cc09ff73_S,87031ba8cc09ff73,S,1,True
870aa952f173e3a8_R,870aa952f173e3a8,R,1,True
870aa952f173e3a8_S,870aa952f173e3a8,S,1,True
871ad7b052a6cd1f_R,871ad7b052a6cd1f,R,0,True
871ad7b052a6cd1f_S,871ad7b052a6cd1f,S,0,True
87383774bccecd72_R,87383774bccecd72,R,0,True
87383774bccecd72_S,87383774bccecd72,S,0,True
87d58f1dc310c2b7_R,87d58f1dc310c2b7,R,0,True
87d58f1dc310c2b7_S,87d58f1dc310c2b7,S,0,True
8808bce5d9a3c09d_R,8808bce5d9a3c09d,R,1,True
8808bce5d9a3c09d_S,8808bce5d9a3c09d,S,1,True
88bdb287db6b8536_R,88bdb287db6b8536,R,0,True
88bdb287db6b8536_S,88bdb287db6b8536,S,0,True
89a76c6bfa3160ff_R,89a76c6bfa3160ff,R,1,True
89a76c6bfa3160ff_S,89a76c6bfa3160ff,S,1,True
8a85c67b0d19b60c_R,8a85c67b0d19b60c,R,0,True
8a85c67b0d19b60c_S,8a85c67b0d19b60c,S,0,True
8ae84ae6ad724d38_R,8ae84ae6ad724d38,R,0,True
8ae84ae6ad724d38_S,8ae84ae6ad724d38,S,0,True
8afe79fa48dc1980_R,8afe79fa48dc1980,R,1,True
8afe79fa48dc1980_S,8afe79fa48dc1980,S,1,True
8b872b784452d282_R,8b872b784452d282,R,0,True
8b872b784452d282_S,8b872b784452d282,S,0,True
8d287bd7fb790e91_R,8d287bd7fb790e91,R,1,True
8d287bd7fb790e91_S,8d287bd7fb790e91,S,1,True
8d88b6fbc311cd24_R,8d88b6fbc311cd24,R,1,True
8d88b6fbc311cd24_S,8d88b6fbc311cd24,S,1,True
8d915190daa7602e_R,8d915190daa7602e,R,0,True
8d915190daa7602e_S,8d915190daa7602e,S,0,True
8db418a22c91a49d_R,8db418a22c91a49d,R,0,True
8db418a22c91a49d_S,8db418a22c91a49d,S,0,True
8dccf6fbe08a770c_R,8dccf6fbe08a770c,R,1,True
8dccf6fbe08a770c_S,8dccf6fbe08a770c,S,1,True
8deb1a3b45dd253f_R,8deb1a3b45dd253f,R,0,True
8deb1a3b45dd253f_S,8deb1a3b45dd253f,S,0,True
8f2928ba85b9e4c7_R,8f2928ba85b9e4c7,R,1,True
8f2928ba85b9e4c7_S,8f2928ba85b9e4c7,S,1,True
8fd040007f665bc7_R,8fd040007f665bc7,R,1,True
8fd040007f665bc7_S,8fd040007f665bc7,S,1,True
905be9402a909075_R,905be9402a909075,R,0,True
905be9402a909075_S,905be9402a909075,S,0,True
9091ee0dcd2eedfa_R,9091ee0dcd2eedfa,R,1,True
9091ee0dcd2eedfa_S,9091ee0dcd2eedfa,S,1,True
90b20f9c5d1032cd_R,90b20f9c5d1032cd,R,1,True
90b20f9c5d1032cd_S,90b20f9c5d1032cd,S,1,True
9136acc7cc753a43_R,9136acc7cc753a43,R,0,True
9136acc7cc753a43_S,9136acc7cc753a43,S,0,True
91d130b09a1f060e_R,91d130b09a1f060e,R,1,True
91d130b09a1f060e_S,91d130b09a1f060e,S,1,True
91fbfc0e035cded1_R,91fbfc0e035cded1,R,1,True
91fbfc0e035cded1_S,91fbfc0e035cded1,S,1,True
929b3aba17d777cd_R,929b3aba17d777cd,R,1,True
929b3aba17d777cd_S,929b3aba17d777cd,S,1,True
92c7cfc3436e928c_R,92c7cfc3436e928c,R,0,True
92c7cfc3436e928c_S,92c7cfc3436e928c,S,0,True
9302ccb773a7fb40_R,9302ccb773a7fb40,R,1,True
9302ccb773a7fb40_S,9302ccb773a7fb40,S,1,True
9344066eaf6fa6a6_R,9344066eaf6fa6a6,R,1,True
9344066eaf6fa6a6_S,9344066eaf6fa6a6,S,1,True
9507e7e8b40f633a_R,9507e7e8b40f633a,R,1,True
9507e7e8b40f633a_S,9507e7e8b40f633a,S,1,True
9567a96c85b2f11e_R,9567a96c85b2f11e,R,1,True
9567a96c85b2f11e_S,9567a96c85b2f11e,S,1,True
95b92104d68c1475_R,95b92104d68c1475,R,0,True
95b92104d68c1475_S,95b92104d68c1475,S,0,True
9613c9203cbe9745_R,9613c9203cbe9745,R,0,True
9613c9203cbe9745_S,9613c9203cbe9745,S,0,True
96824f1169329d3f_R,96824f1169329d3f,R,0,True
96824f1169329d3f_S,96824f1169329d3f,S,0,True
96d93c5764edb15b_R,96d93c5764edb15b,R,0,True
96d93c5764edb15b_S,96d93c5764edb15b,S,0,True
98145b2301cd6671_R,98145b2301cd6671,R,1,True
98145b2301cd6671_S,98145b2301cd6671,S,1,True
986198561efba3ca_R,986198561efba3ca,R,0,True
986198561efba3ca_S,986198561efba3ca,S,0,True
987b4148975f2528_R,987b4148975f2528,R,1,True
987b4148975f2528_S,987b4148975f2528,S,1,True
98c72e40ca7f7012_R,98c72e40ca7f7012,R,1,True
98c72e40ca7f7012_S,98c72e40ca7f7012,S,1,True
9908e76a79ccd6f1_R,9908e76a79ccd6f1,R,0,True
